"longTermAdminSym","adminNm","adminPttnCd","siDoCd","siGunGuCd","longTermPeribRgtDt","stpRptDt"
"32729000049","에스에스케어","C06","27","290","20080722","20080722"
"32729000054","국제의료기","C06","27","290","20080725","20080725"
"32714000308","효청원노인요양센터","C01","27","140","20140714","20140714"
"32714000309","동부노인복지센터","C01","27","140","20140721","20140721"
"32714000309","동부노인복지센터","C02","27","140","20140721","20140721"
"32714000310","선정노인복지센터","C03","27","140","20140728","20140728"
"32714000310","선정노인복지센터","I31","27","140","20140728","20140728"
"32714000311","정다운실버센터","C01","27","140","20140821","20140821"
"32714000311","정다운실버센터","C05","27","140","20140821","20140821"
"32714000313","숲으로 주간보호","C01","27","140","20141006","20141006"
"32714000313","숲으로 주간보호","C02","27","140","20141006","20141006"
"32714000313","숲으로 주간보호","C03","27","140","20141006","20141006"
"32714000319","예다움재가노인복지센터","C01","27","140","20141219","20141219"
"32714000321","예원방문요양센터","C01","27","140","20150203","20150203"
"32714000328","해피요양복지센터","C01","27","140","20150420","20150420"
"32714000328","해피요양복지센터","C02","27","140","20150420","20150420"
"32714000335","스마일복지용구","C06","27","140","20150601","20150601"
"32714000336","궁전노인복지센터","C01","27","140","20150601","20150601"
"32714000336","궁전노인복지센터","C02","27","140","20150601","20150601"
"32714000336","궁전노인복지센터","C03","27","140","20150601","20150601"
"32714000337","새봄노인주간보호센터","C01","27","140","20150714","20150714"
"32714000337","새봄노인주간보호센터","C03","27","140","20150714","20150714"
"32714000338","고운노인복지센터","C01","27","140","20150801","20150801"
"32714000338","고운노인복지센터","C02","27","140","20150801","20150801"
"32714000342","효사랑복지센터","C01","27","140","20150901","20150901"
"32714000346","행복한노인요양센터","C01","27","140","20150911","20150911"
"32714000346","행복한노인요양센터","C02","27","140","20150911","20150911"
"32714000347","동대구노인복지센터","C01","27","140","20150911","20150911"
"32714000347","동대구노인복지센터","C02","27","140","20150911","20150911"
"32714000347","동대구노인복지센터","C03","27","140","20150911","20150911"
"32714000353","늘편안한재가복지센터","C01","27","140","20160104","20160104"
"32714000353","늘편안한재가복지센터","C02","27","140","20160104","20160104"
"32714000354","가나복지용구","C06","27","140","20160104","20160104"
"32714000355","고마운재가복지센터","C01","27","140","20160201","20160201"
"32714000355","고마운재가복지센터","C02","27","140","20160201","20160201"
"32714000356","예인요양센터","C01","27","140","20160201","20160201"
"32714000358","허그트리힐링센터","C01","27","140","20160215","20160215"
"32714000358","허그트리힐링센터","C03","27","140","20160215","20160215"
"32714000361","장수노인복지센터","C01","27","140","20160315","20160315"
"32714000361","장수노인복지센터","C02","27","140","20160315","20160315"
"32717000051","큰나눔 노인요양복지센터","C01","27","170","20081021","20081016"
"32717000051","큰나눔 노인요양복지센터","C02","27","170","20081021","20081016"
"32717000065","좋은인연노인요양복지센터","C01","27","170","20090223","20090223"
"32717000065","좋은인연노인요양복지센터","C03","27","170","20090223","20090223"
"32717000095","조은어르신복지센터","C01","27","170","20091124","20091117"
"32720000131","해피재가요양센터","C01","27","200","20140418","20140418"
"32720000131","해피재가요양센터","C02","27","200","20140418","20140418"
"32720000141","금강재가노인복지센터","C01","27","200","20140430","20140430"
"32720000150","대구복지용구의료기","C06","27","200","20141231","20141224"
"32720000158","가톨릭요양센터","C01","27","200","20151021","20151021"
"32720000158","가톨릭요양센터","C02","27","200","20151021","20151021"
"32720000158","가톨릭요양센터","C03","27","200","20151021","20151021"
"32720000159","오케이노인복지센터","C01","27","200","20151105","20151105"
"32720000159","오케이노인복지센터","C06","27","200","20151105","20151105"
"32720000163","효사랑 노인복지센터","C01","27","200","20151217","20151217"
"32720000166","지메디","C06","27","200","20160215","20160215"
"32720000177","대명요양센터","C03","27","200","20160713","20160713"
"32720000180","참좋은무일복지센터","C01","27","200","20160803","20160803"
"32720000180","참좋은무일복지센터","C03","27","200","20160803","20160803"
"32720000181","명인재가노인복지요양기관","C01","27","200","20160810","20160810"
"32720000181","명인재가노인복지요양기관","C02","27","200","20160810","20160810"
"32720000187","해피시니어재가센터","C01","27","200","20161128","20161128"
"32720000193","비전재가복지요양센터","C01","27","200","20170327","20170327"
"32720000193","비전재가복지요양센터","C02","27","200","20170327","20170327"
"32720000195","유림케어요양복지센터","C01","27","200","20170401","20170401"
"32720000196","가온메디","C06","27","200","20170410","20170410"
"32720000198","남산의료기","C06","27","200","20170724","20170724"
"32720000200","가족사랑노인복지센타","C01","27","200","20170803","20170803"
"32720000202","대명요양센터","C01","27","200","20170823","20170823"
"32720000203","가람재가복지센터","C01","27","200","20170914","20170914"
"32720000205","에스더노인재가복지센터","C01","27","200","20180124","20180124"
"32720000206","예랑재가복지센터","C03","27","200","20180129","20180129"
"32723000239","상록수복지센터","C01","27","230","20120701","20120701"
"32723000239","상록수복지센터","C03","27","230","20120701","20120701"
"32723000247","북대구복지센터","C01","27","230","20121011","20121011"
"32723000247","북대구복지센터","C02","27","230","20121011","20121011"
"32723000285","나경주간노인복지센터","C01","27","230","20140225","20140225"
"32723000285","나경주간노인복지센터","C02","27","230","20140225","20140225"
"32723000285","나경주간노인복지센터","C03","27","230","20140225","20140225"
"32723000287","제일주간보호센터","C01","27","230","20140226","20140226"
"32723000287","제일주간보호센터","C02","27","230","20140226","20140226"
"32723000287","제일주간보호센터","C03","27","230","20140226","20140226"
"32723000301","한마음장기요양센터","C01","27","230","20140819","20140819"
"32723000301","한마음장기요양센터","C02","27","230","20140819","20140819"
"32723000323","(주)한우리건강복지용구사업소","C06","27","230","20150323","20150323"
"32723000324","명보재가노인요양복지센터","C01","27","230","20150326","20150326"
"32723000324","명보재가노인요양복지센터","C02","27","230","20150326","20150326"
"32723000324","명보재가노인요양복지센터","C06","27","230","20150326","20150326"
"32723000325","누리재가요양센터","C01","27","230","20150326","20150326"
"32723000325","누리재가요양센터","C02","27","230","20150326","20150326"
"32714000361","장수노인복지센터","C03","27","140","20160315","20160315"
"32714000364","성심재가요양센터","C01","27","140","20160322","20160322"
"32714000364","성심재가요양센터","C02","27","140","20160322","20160322"
"32726000058","엘레오스노인요양센터","C01","27","260","20081014","20081014"
"32726000058","엘레오스노인요양센터","C02","27","260","20081014","20081014"
"32726000058","엘레오스노인요양센터","C03","27","260","20081014","20081014"
"32726000058","엘레오스노인요양센터","C04","27","260","20081014","20081014"
"32726000060","성삼재가복지센터","C01","27","260","20081110","20081110"
"32726000060","성삼재가복지센터","C02","27","260","20081110","20081110"
"32726000080","대구어르신복지센터","C01","27","260","20090402","20090331"
"32726000093","범어노인복지센타","C01","27","260","20090616","20090610"
"32726000093","범어노인복지센타","C02","27","260","20090616","20090610"
"32720000212","수현복지케어센터","C01","27","200","20180517","20180517"
"32720000216","황금노인복지센터","C03","27","200","20181017","20181017"
"32720000217","굿영산재가노인복지센터","C01","27","200","20181026","20181026"
"32720000218","가족메디칼","C06","27","200","20181113","20181113"
"32720000219","플러스케어요양복지센터","C01","27","200","20181120","20181120"
"32729000429","예람재가복지센터","C03","27","290","20180205","20180205"
"32729000430","행복재가장기요양센터","C01","27","290","20180228","20180228"
"32729000439","미래재가노인복지센터","C01","27","290","20180315","20180315"
"32729000439","미래재가노인복지센터","C03","27","290","20180315","20180315"
"32729000443","달구벌재가장기요양기관","C01","27","290","20180511","20180511"
"32729000445","큰나무재가노인복지센터","C01","27","290","20180519","20180519"
"32729000451","부모사랑재가복지센터","C01","27","290","20180820","20180820"
"32729000453","열린요양복지센터","C01","27","290","20181001","20181001"
"32729000456","달서 한마음 재가복지센터","C01","27","290","20181101","20181101"
"32729000457","가영재가복지센터","C01","27","290","20181101","20181101"
"32729000460","우리주간보호센터","C03","27","290","20181126","20181126"
"32729000462","나비재가노인요양센터","C01","27","290","20181201","20181201"
"32729000466","효백세재가복지센터","C01","27","290","20181228","20181228"
"32729000466","효백세재가복지센터","C03","27","290","20181228","20181228"
"32729000467","정담재가노인복지센터","C01","27","290","20190115","20190115"
"32729000470","나사랑재가복지센터","C01","27","290","20190201","20190201"
"32729000470","나사랑재가복지센터","C02","27","290","20190201","20190201"
"32729000473","푸른나무재가장기요양센터","C01","27","290","20190301","20190301"
"32729000474","조이재가노인복지센터","C01","27","290","20190301","20190301"
"32729000478","달서구은하수노인복지센터","C01","27","290","20190401","20190401"
"32729000479","모두케어재가복지센터","C01","27","290","20190401","20190401"
"32729000480","100년노인복지센터","C01","27","290","20190405","20190405"
"32729000480","100년노인복지센터","C02","27","290","20190405","20190405"
"32729000480","100년노인복지센터","C03","27","290","20190405","20190405"
"32729000490","온누리재가노인복지센터","C01","27","290","20190603","20190603"
"32729000493","참사랑나눔재가노인복지센터","C01","27","290","20190621","20190621"
"32729000494","고운재가노인복지센터","C01","27","290","20190701","20190701"
"32729000495","둥지재가노인복지센터","C01","27","290","20190708","20190708"
"32729000501","효방문재가노인복지센터","C01","27","290","20190801","20190801"
"32729000501","효방문재가노인복지센터","C02","27","290","20190801","20190801"
"32723000327","다솔재가노인복지센터","C01","27","230","20150408","20150408"
"32723000327","다솔재가노인복지센터","C02","27","230","20150408","20150408"
"32723000331","미소재가노인복지센터","C01","27","230","20150518","20150515"
"32723000331","미소재가노인복지센터","C03","27","230","20150518","20150515"
"32723000333","100세건강코스웰복지용구","C06","27","230","20150528","20150528"
"32723000336","강북실버타운재가노인복지센터","C01","27","230","20150817","20150817"
"32723000336","강북실버타운재가노인복지센터","C02","27","230","20150817","20150817"
"32726000105","대구요양노인복지센터","C01","27","260","20090723","20090720"
"32729000503","노아재가노인복지센터","C01","27","290","20190801","20190801"
"32729000504","가일노인복지센터 월성지점","C01","27","290","20190801","20190801"
"32729000504","가일노인복지센터 월성지점","C02","27","290","20190801","20190801"
"32729000504","가일노인복지센터 월성지점","C03","27","290","20190801","20190801"
"32729000504","가일노인복지센터 월성지점","C05","27","290","20190801","20190801"
"32729000505","가일노인복지센터 상인지점","C01","27","290","20190801","20190801"
"32729000505","가일노인복지센터 상인지점","C02","27","290","20190801","20190801"
"32729000505","가일노인복지센터 상인지점","C05","27","290","20190801","20190801"
"32729000509","가온노인복지센터","C01","27","290","20190902","20190902"
"32729000509","가온노인복지센터","C03","27","290","20190902","20190902"
"32714000044","신암노인복지센터","C01","27","140","20080708","20080708"
"32714000044","신암노인복지센터","C02","27","140","20080708","20080708"
"32714000047","파티마의료기","C06","27","140","20080725","20080725"
"32714000058","공산노인복지센터","C01","27","140","20080912","20080912"
"32714000058","공산노인복지센터","C02","27","140","20080912","20080912"
"32714000069","(현대)디지홈케어","C01","27","140","20081117","20081117"
"32714000069","(현대)디지홈케어","C02","27","140","20081117","20081117"
"32714000077","신암재가장기요양기관","C01","27","140","20081231","20081231"
"32714000079","예사랑재가요양센터","C01","27","140","20090129","20090129"
"32714000079","예사랑재가요양센터","C02","27","140","20090129","20090129"
"32714000376","365효심재가복지요양센터","C01","27","140","20160530","20160530"
"32714000383","한사랑실버타운","C03","27","140","20160801","20160801"
"32714000384","푸른노인복지센터","C01","27","140","20160804","20160804"
"32714000384","푸른노인복지센터","C02","27","140","20160804","20160804"
"32714000390","행운이365노인복지센터","C01","27","140","20160907","20160907"
"32714000390","행운이365노인복지센터","C02","27","140","20160907","20160907"
"32714000390","행운이365노인복지센터","C05","27","140","20160907","20160907"
"32714000391","효목요양센터","C01","27","140","20160907","20160907"
"32714000395","효나눔재가복지센터","C01","27","140","20160923","20160923"
"32714000395","효나눔재가복지센터","C02","27","140","20160923","20160923"
"32714000402","어르신친구재가복지센터","C01","27","140","20161102","20161102"
"32714000402","어르신친구재가복지센터","C02","27","140","20161102","20161102"
"32714000407","나도람재가복지센터","C01","27","140","20161128","20161128"
"32714000407","나도람재가복지센터","C02","27","140","20161128","20161128"
"32714000408","늘봄재가방문요양센터","C01","27","140","20161128","20161128"
"32714000410","크로바복지센터","C01","27","140","20161201","20161201"
"32714000410","크로바복지센터","C03","27","140","20161201","20161201"
"32714000412","참나눔재가요양센터","C01","27","140","20161206","20161206"
"32714000412","참나눔재가요양센터","C02","27","140","20161206","20161206"
"32714000413","율하실버재가센터","C01","27","140","20161223","20161223"
"32714000413","율하실버재가센터","C02","27","140","20161223","20161223"
"32714000418","사랑섬김재가복지센터","C01","27","140","20170106","20170106"
"32714000418","사랑섬김재가복지센터","C02","27","140","20170106","20170106"
"32714000430","(주)진명해피케어 신세계지점","C01","27","140","20170401","20170401"
"32714000430","(주)진명해피케어 신세계지점","C03","27","140","20170401","20170401"
"32714000440","미소주간보호센터","C03","27","140","20170926","20170925"
"32720000221","참사랑복지요양센터","C01","27","200","20181201","20181201"
"32720000222","24시재가노인복지센터","C01","27","200","20181201","20181201"
"32720000223","사계절재가노인복지센터","C01","27","200","20181201","20181201"
"32720000224","다인재가노인복지센터","C01","27","200","20181201","20181201"
"32720000225","장수노인복지센터","C01","27","200","20181219","20181219"
"32720000225","장수노인복지센터","C02","27","200","20181219","20181219"
"32720000226","대경요양센터","C01","27","200","20190110","20190110"
"32720000228","그린재가노인복지센터","C01","27","200","20190130","20190130"
"32720000230","나누리재가복지센터","C01","27","200","20190222","20190222"
"32720000235","청솔재가노인복지센터","C01","27","200","20190509","20190509"
"32720000235","청솔재가노인복지센터","C02","27","200","20190509","20190509"
"32720000236","앞산고을대명주간보호센터","C01","27","200","20190701","20190701"
"32720000236","앞산고을대명주간보호센터","C03","27","200","20190701","20190701"
"32720000238","모심재가노인복지센터","C01","27","200","20190708","20190708"
"32720000241","나눔방문노인요양센터","C01","27","200","20190901","20190901"
"32720000247","홈케어재가복지센터","C01","27","200","20191001","20191001"
"32720000249","아는복지센터","C01","27","200","20191018","20191018"
"32720000252","남구시니어재가복지센터","C01","27","200","20191104","20191104"
"32720000252","남구시니어재가복지센터","C02","27","200","20191104","20191104"
"32720000258","남구재가복지센터","C01","27","200","20191201","20191201"
"32720000260","(주)진명해피케어 남구지점","C01","27","200","20191205","20191205"
"32720000262","대구이동목욕차","C01","27","200","20191216","20191216"
"32720000262","대구이동목욕차","C02","27","200","20191216","20191216"
"32720000263","명인주·야간보호센터","C03","27","200","20191216","20191216"
"32720000264","행복나누미 노인복지센터","C01","27","200","20200102","20200102"
"32720000265","지원재가노인복지센터","C01","27","200","20200101","20200101"
"32720000265","지원재가노인복지센터","C02","27","200","20200101","20200101"
"32720000268","느티나무재가노인복지센터1","C01","27","200","20200101","20200101"
"32720000268","느티나무재가노인복지센터1","C02","27","200","20200101","20200101"
"32720000269","경대재활주간보호센터","C03","27","200","20200102","20200102"
"32714000090","행복한우리요양센타","C01","27","140","20090309","20090309"
"32714000090","행복한우리요양센타","C02","27","140","20090309","20090309"
"32714000090","행복한우리요양센타","C03","27","140","20090309","20090309"
"32723000350","길갈온맘터치 대구 북구점","C01","27","230","20151123","20151123"
"32723000350","길갈온맘터치 대구 북구점","C02","27","230","20151123","20151123"
"32723000350","길갈온맘터치 대구 북구점","C03","27","230","20151123","20151123"
"32723000353","영광재가노인복지센터","C01","27","230","20160125","20160125"
"32723000377","동변노인재가센터","C01","27","230","20160715","20160715"
"32723000377","동변노인재가센터","C02","27","230","20160715","20160715"
"32723000384","e-편한재가장기요양기관","C03","27","230","20161103","20161103"
"32723000389","행복재가노인복지센터","C01","27","230","20161221","20161221"
"32723000391","호산재가방문간호센터","C01","27","230","20161226","20161226"
"32723000391","호산재가방문간호센터","C02","27","230","20161226","20161226"
"32723000391","호산재가방문간호센터","C05","27","230","20161226","20161226"
"32723000402","아세만 재가복지기관","C01","27","230","20170501","20170501"
"32723000402","아세만 재가복지기관","C02","27","230","20170501","20170501"
"32723000402","아세만 재가복지기관","C06","27","230","20170501","20170501"
"32723000414","미래효요양센터","C03","27","230","20170901","20170901"
"32723000418","강북노인복지센터","C01","27","230","20170907","20170907"
"32714000446","치사랑노인복지센터","C01","27","140","20180102","20180102"
"32714000447","100세재가노인복지센터","C01","27","140","20180102","20180102"
"32714000451","보금노인복지센터","C01","27","140","20180301","20180301"
"32714000451","보금노인복지센터","C02","27","140","20180301","20180301"
"32714000451","보금노인복지센터","C03","27","140","20180301","20180301"
"32714000454","선우재활주간보호","C03","27","140","20180301","20180301"
"32726000121","비바재가노인복지센터","C01","27","260","20091001","20091001"
"32726000121","비바재가노인복지센터","C02","27","260","20091001","20091001"
"32726000130","아름다운복지센터","C01","27","260","20091127","20091127"
"32726000136","세진요양복지센터","C01","27","260","20091229","20091229"
"32726000136","세진요양복지센터","C02","27","260","20091229","20091229"
"32726000144","내부모재가노인복지센터","C01","27","260","20100225","20100223"
"32726000144","내부모재가노인복지센터","C02","27","260","20100225","20100223"
"32726000144","내부모재가노인복지센터","C03","27","260","20100225","20100223"
"32726000176","다솜요양복지센터","C01","27","260","20110831","20110831"
"32726000176","다솜요양복지센터","C02","27","260","20110831","20110831"
"32726000179","(주)진명해피케어 수성지점","C01","27","260","20111001","20111001"
"32726000179","(주)진명해피케어 수성지점","C06","27","260","20111001","20111001"
"32726000183","(A)다래복지센터","C01","27","260","20120620","20120620"
"32729000512","인성재가노인복지센터","C01","27","290","20190902","20190902"
"32729000514","참편한간호 재가노인복지센터","C01","27","290","20190906","20190906"
"32729000514","참편한간호 재가노인복지센터","C02","27","290","20190906","20190906"
"32729000514","참편한간호 재가노인복지센터","C05","27","290","20190906","20190906"
"32729000515","대운재가복지센터","C01","27","290","20190909","20190909"
"32729000516","가연노인복지센터","C01","27","290","20190910","20190910"
"32729000516","가연노인복지센터","C02","27","290","20190910","20190910"
"32729000517","좋은인연 노인요양복지센터","C01","27","290","20190917","20190917"
"32729000518","수목원 노인복지센터","C03","27","290","20190918","20190918"
"32729000520","(주)진명해피케어 상인지점","C01","27","290","20191001","20191001"
"32729000521","실버웰복지용구센터","C06","27","290","20191015","20191015"
"32729000524","해드림재가노인복지센터","C01","27","290","20191101","20191101"
"32729000530","가족사랑노인재가복지센터","C01","27","290","20191115","20191115"
"32729000530","가족사랑노인재가복지센터","C02","27","290","20191115","20191115"
"32729000533","봄날재가노인복지센터","C03","27","290","20191122","20191122"
"32729000538","한빛재가노인복지센터","C01","27","290","20191201","20191201"
"32729000541","다사랑 재가노인복지센터","C01","27","290","20191205","20191205"
"32729000544","예사랑재가노인복지센터","C01","27","290","20200101","20200101"
"32729000546","어울림 주간보호센터","C03","27","290","20191217","20191217"
"32729000547","효자재가노인복지센터","C01","27","290","20200101","20200101"
"32729000547","효자재가노인복지센터","C02","27","290","20200101","20200101"
"32729000549","서진 메디칼","C06","27","290","20191224","20191224"
"32729000553","늘사랑 재가노인복지센터","C01","27","290","20200101","20200101"
"32729000554","두류실버주간보호센터","C03","27","290","20200115","20200115"
"32771000009","(주)디에스메디텍","C06","27","710","20080529","20080523"
"32771000015","신애노인복지센터","C01","27","710","20080530","20080530"
"32771000015","신애노인복지센터","C02","27","710","20080530","20080530"
"32771000016","천주교대구대교구카리타스달성요양센터","C01","27","710","20080530","20080529"
"32771000022","효심재가장기요양기관","C01","27","710","20080630","20080630"
"32771000022","효심재가장기요양기관","C02","27","710","20080630","20080630"
"32723000418","강북노인복지센터","C03","27","230","20170907","20170907"
"32723000419","엘림노인복지센터","C01","27","230","20170929","20170929"
"32723000419","엘림노인복지센터","C02","27","230","20170929","20170929"
"32723000419","엘림노인복지센터","C03","27","230","20170929","20170929"
"32723000419","엘림노인복지센터","C05","27","230","20170929","20170929"
"32723000421","가가호호주간보호센터","C01","27","230","20171001","20171001"
"32723000421","가가호호주간보호센터","C02","27","230","20171001","20171001"
"32723000421","가가호호주간보호센터","C03","27","230","20171001","20171001"
"32723000427","가야재가복지센터","C01","27","230","20180101","20180101"
"32723000427","가야재가복지센터","C02","27","230","20180101","20180101"
"32726000183","(A)다래복지센터","C02","27","260","20120620","20120620"
"32726000183","(A)다래복지센터","C05","27","260","20120620","20120620"
"32726000186","다사랑재활전문주간보호","C01","27","260","20120705","20120705"
"32726000186","다사랑재활전문주간보호","C03","27","260","20120705","20120705"
"32771000048","온누리재가장기요양기관","C01","27","710","20090423","20090420"
"32714000107","재가장기요양기관 보현원","C01","27","140","20090508","20090508"
"32714000107","재가장기요양기관 보현원","C02","27","140","20090508","20090508"
"32714000134","찬누리재가노인복지센터","C01","27","140","20091019","20091019"
"32714000134","찬누리재가노인복지센터","C02","27","140","20091019","20091019"
"32714000135","금아의수족연구소","C06","27","140","20091026","20091026"
"32714000140","한국실버마리아재가센터","C01","27","140","20091112","20091112"
"32714000140","한국실버마리아재가센터","C02","27","140","20091112","20091112"
"32714000145","파티마노인요양센터","C01","27","140","20091210","20091210"
"32714000145","파티마노인요양센터","C02","27","140","20091210","20091210"
"32714000145","파티마노인요양센터","C06","27","140","20091210","20091210"
"32714000146","팔공 어르신 노치원","C01","27","140","20091211","20091211"
"32714000146","팔공 어르신 노치원","C02","27","140","20091211","20091211"
"32714000146","팔공 어르신 노치원","C03","27","140","20091211","20091211"
"32714000157","은빛노인요양센터","C03","27","140","20091230","20091230"
"32714000459","행복한재가복지센터","C01","27","140","20180501","20180501"
"32714000460","도평성지복지센터","C01","27","140","20180501","20180501"
"32714000460","도평성지복지센터","C03","27","140","20180501","20180501"
"32714000462","신천재가복지센터","C01","27","140","20180501","20180501"
"32714000462","신천재가복지센터","C02","27","140","20180501","20180501"
"32714000464","가나재가복지센터","C01","27","140","20180501","20180501"
"32714000464","가나재가복지센터","C03","27","140","20180501","20180501"
"32714000470","88노인복지센터","C01","27","140","20180618","20180618"
"32714000470","88노인복지센터","C02","27","140","20180618","20180618"
"32714000471","사랑애(愛)재가복지센터","C06","27","140","20180622","20180622"
"32714000473","노인사랑노인복지센터","C01","27","140","20180701","20180701"
"32714000473","노인사랑노인복지센터","C02","27","140","20180701","20180701"
"32714000477","그린실버케어 주간보호","C01","27","140","20180801","20180801"
"32714000477","그린실버케어 주간보호","C02","27","140","20180801","20180801"
"32714000477","그린실버케어 주간보호","C03","27","140","20180801","20180801"
"32714000478","마가메디컬","C06","27","140","20180810","20180810"
"32714000479","방촌요양복지센터","C03","27","140","20180823","20180823"
"32714000480","가정재가노인복지센터","C01","27","140","20180901","20180901"
"32714000482","한마음케어","C01","27","140","20180901","20180901"
"32714000482","한마음케어","C02","27","140","20180901","20180901"
"32714000483","늘푸른요양센터","C01","27","140","20180901","20180901"
"32714000483","늘푸른요양센터","C02","27","140","20180901","20180901"
"32714000484","세자매재가복지센터","C01","27","140","20180917","20180917"
"32714000484","세자매재가복지센터","C02","27","140","20180917","20180917"
"32714000486","다솜요양복지센터","C01","27","140","20181011","20181011"
"32714000486","다솜요양복지센터","C02","27","140","20181011","20181011"
"32714000488","연수재가복지센터","C01","27","140","20181101","20181101"
"32714000493","씨엘(CL)메디칼","C06","27","140","20181101","20181101"
"32714000494","참조은노인복지센터","C01","27","140","20181105","20181105"
"32714000495","성원종합복지센터","C01","27","140","20181109","20181109"
"32714000495","성원종합복지센터","C02","27","140","20181109","20181109"
"32714000497","한별재가복지요양센터","C01","27","140","20181201","20181201"
"32714000497","한별재가복지요양센터","C02","27","140","20181201","20181201"
"32714000501","온누리재가노인복지센터","C01","27","140","20181210","20181210"
"32714000501","온누리재가노인복지센터","C02","27","140","20181210","20181210"
"32714000502","안심케어복지센터","C01","27","140","20181211","20181211"
"32714000507","평화요양복지센터","C01","27","140","20190101","20190101"
"32714000507","평화요양복지센터","C02","27","140","20190101","20190101"
"32714000508","참보람재가복지센터","C01","27","140","20190114","20190114"
"32714000508","참보람재가복지센터","C02","27","140","20190114","20190114"
"32714000509","다사랑노인복지센터","C01","27","140","20190201","20190201"
"32714000509","다사랑노인복지센터","C02","27","140","20190201","20190201"
"32714000511","에덴실버재가센터","C01","27","140","20190301","20190301"
"32714000511","에덴실버재가센터","C02","27","140","20190301","20190301"
"32714000511","에덴실버재가센터","C03","27","140","20190301","20190301"
"32714000514","보금자리재가복지센터","C01","27","140","20190315","20190315"
"32714000514","보금자리재가복지센터","C02","27","140","20190315","20190315"
"32714000515","효림재가복지센터","C01","27","140","20190320","20190320"
"32714000515","효림재가복지센터","C02","27","140","20190320","20190320"
"32714000516","동서재가복지센터","C01","27","140","20190320","20190320"
"32714000516","동서재가복지센터","C02","27","140","20190320","20190320"
"32714000520","방촌데이케어센터","C01","27","140","20190401","20190401"
"32714000520","방촌데이케어센터","C03","27","140","20190401","20190401"
"32714000522","대구시민재가복지센터","C01","27","140","20190501","20190501"
"32714000522","대구시민재가복지센터","C02","27","140","20190501","20190501"
"32714000523","녹원재가장기요양기관","C01","27","140","20190501","20190501"
"32714000524","늘푸른노인복지센터","C01","27","140","20190521","20190521"
"32714000524","늘푸른노인복지센터","C02","27","140","20190521","20190521"
"32714000524","늘푸른노인복지센터","C03","27","140","20190521","20190521"
"32714000525","가족재가복지센터","C01","27","140","20190523","20190523"
"32723000055","e-햇살복지센터1","C01","27","230","20090209","20090206"
"32723000055","e-햇살복지센터1","C03","27","230","20090209","20090206"
"32723000058","일심재가장기요양기관","C01","27","230","20090224","20090218"
"32723000058","일심재가장기요양기관","C02","27","230","20090224","20090218"
"32723000079","한빛복지센터","C01","27","230","20090515","20090515"
"32723000079","한빛복지센터","C02","27","230","20090515","20090515"
"32723000100","효심재가복지센터","C01","27","230","20090727","20090724"
"32723000100","효심재가복지센터","C03","27","230","20090727","20090724"
"32714000166","동구안심케어복지센터","C06","27","140","20100129","20100129"
"32723000432","미래효복지센터","C01","27","230","20180312","20180312"
"32723000433","미래재가복지센터","C01","27","230","20180321","20180321"
"32723000433","미래재가복지센터","C02","27","230","20180321","20180321"
"32723000449","연세숲속재가복지센터","C01","27","230","20180402","20180402"
"32723000449","연세숲속재가복지센터","C03","27","230","20180402","20180402"
"32723000454","해바라기노인복지센터","C01","27","230","20180501","20180501"
"32723000454","해바라기노인복지센터","C02","27","230","20180501","20180501"
"32723000455","+청춘주간보호센터","C03","27","230","20180430","20180430"
"32723000467","대구케어재가센타","C01","27","230","20180901","20180901"
"32723000468","온정재가장기요양센터","C01","27","230","20181001","20181001"
"32723000468","온정재가장기요양센터","C02","27","230","20181001","20181001"
"32723000469","효경재가복지센터","C01","27","230","20181015","20181015"
"32723000469","효경재가복지센터","C02","27","230","20181015","20181015"
"32723000473","선우재가노인복지센터","C01","27","230","20181201","20181201"
"32723000473","선우재가노인복지센터","C03","27","230","20181201","20181201"
"32723000474","조은재가복지센터","C01","27","230","20181201","20181201"
"32723000475","예다함재가요양센터","C01","27","230","20181201","20181201"
"32723000475","예다함재가요양센터","C02","27","230","20181201","20181201"
"32723000475","예다함재가요양센터","C05","27","230","20181201","20181201"
"32723000479","한국노인방문요양센터","C01","27","230","20190101","20190101"
"32723000481","다경재가노인복지센터","C01","27","230","20190123","20190123"
"32723000481","다경재가노인복지센터","C02","27","230","20190123","20190123"
"32723000483","신세계통합재가센터","C01","27","230","20190125","20190125"
"32723000483","신세계통합재가센터","C02","27","230","20190125","20190125"
"32723000483","신세계통합재가센터","C05","27","230","20190125","20190125"
"32723000484","나비노인복지센터","C01","27","230","20190214","20190214"
"32723000487","주안재가복지센터","C01","27","230","20190319","20190319"
"32723000490","사랑모아주간보호","C01","27","230","20190401","20190401"
"32723000490","사랑모아주간보호","C02","27","230","20190401","20190401"
"32723000490","사랑모아주간보호","C03","27","230","20190401","20190401"
"32723000492","신한솔노인복지센터2","C01","27","230","20190401","20190401"
"32723000492","신한솔노인복지센터2","C02","27","230","20190401","20190401"
"32723000492","신한솔노인복지센터2","C03","27","230","20190401","20190401"
"32723000497","가람주간보호센터","C01","27","230","20190501","20190501"
"32723000497","가람주간보호센터","C03","27","230","20190501","20190501"
"32723000498","효단재가복지센터","C01","27","230","20190528","20190528"
"32723000498","효단재가복지센터","C02","27","230","20190528","20190528"
"32723000498","효단재가복지센터","C05","27","230","20190528","20190528"
"32723000499","효림주간보호센터","C01","27","230","20190531","20190531"
"32723000499","효림주간보호센터","C03","27","230","20190531","20190531"
